fecha|max|min|estacion
04/20/20|12.9|-0.5|RIO GALLEGOS AERO
04/19/20|12.2|2.8|RIO GALLEGOS AERO
04/18/20|17.5|2.6|RIO GALLEGOS AERO
04/17/20|17|1.8|RIO GALLEGOS AERO
04/16/20|19.5|-0.5|RIO GALLEGOS AERO
04/15/20|17|-1|RIO GALLEGOS AERO
04/14/20|17.5|1.8|RIO GALLEGOS AERO
04/13/20|14.7|7.5|RIO GALLEGOS AERO
04/12/20|15.2|7.2|RIO GALLEGOS AERO
04/11/20|12.8|-2.1|RIO GALLEGOS AERO
04/10/20|20.2|4.9|RIO GALLEGOS AERO
04/09/20|26.5|6|RIO GALLEGOS AERO
04/08/20|28.2|8.4|RIO GALLEGOS AERO
04/07/20|20.5|10|RIO GALLEGOS AERO
04/06/20|17.5|2.6|RIO GALLEGOS AERO
04/05/20|10.8|0.9|RIO GALLEGOS AERO
04/04/20|15|1.5|RIO GALLEGOS AERO
04/03/20|15.2|4.2|RIO GALLEGOS AERO
04/02/20|18.6|9.2|RIO GALLEGOS AERO
04/01/20|20.5|1.8|RIO GALLEGOS AERO
03/31/20|18|0.9|RIO GALLEGOS AERO
03/30/20|15.8|4.4|RIO GALLEGOS AERO
03/29/20|15.8|1.2|RIO GALLEGOS AERO
03/28/20|13.5|0.8|RIO GALLEGOS AERO
03/27/20|11.1|2.1|RIO GALLEGOS AERO
03/26/20|16.4|7|RIO GALLEGOS AERO
03/25/20|22.5|7.2|RIO GALLEGOS AERO
03/24/20|16.4|2.2|RIO GALLEGOS AERO
03/23/20|24.6|13.2|RIO GALLEGOS AERO
03/22/20|16.5|4.4|RIO GALLEGOS AERO
03/21/20|18.5|4.2|RIO GALLEGOS AERO
03/20/20|17.2|6.2|RIO GALLEGOS AERO
03/19/20|15.1|4.2|RIO GALLEGOS AERO
03/18/20|20.7|9|RIO GALLEGOS AERO
03/17/20|21.8|6.5|RIO GALLEGOS AERO
03/16/20|20.2|10|RIO GALLEGOS AERO
03/15/20|23.7|11.8|RIO GALLEGOS AERO
03/14/20|18.6|6.6|RIO GALLEGOS AERO
03/13/20|17.7|6.5|RIO GALLEGOS AERO
03/12/20|16.8|4|RIO GALLEGOS AERO
03/11/20|14.2|9|RIO GALLEGOS AERO
03/10/20|14.5|6.2|RIO GALLEGOS AERO
03/09/20|18.7|4.9|RIO GALLEGOS AERO
03/08/20|18.6|9|RIO GALLEGOS AERO
03/07/20|15.5|4.7|RIO GALLEGOS AERO
03/06/20|23.4|10.5|RIO GALLEGOS AERO
03/05/20|27|9.4|RIO GALLEGOS AERO
03/04/20|22|11.5|RIO GALLEGOS AERO
03/03/20|18.8|8.1|RIO GALLEGOS AERO
03/02/20|23|11.4|RIO GALLEGOS AERO
03/01/20|24|11.9|RIO GALLEGOS AERO
02/29/20|26.2|12|RIO GALLEGOS AERO
02/28/20|19|8.4|RIO GALLEGOS AERO
02/27/20|18|9.9|RIO GALLEGOS AERO
02/26/20|22.5|14|RIO GALLEGOS AERO
02/25/20|21.4|6.3|RIO GALLEGOS AERO
02/24/20|15.7|5.8|RIO GALLEGOS AERO
02/23/20|22|10.4|RIO GALLEGOS AERO
02/22/20|25.5|8.5|RIO GALLEGOS AERO
02/21/20|26|10.3|RIO GALLEGOS AERO
02/20/20|20.5|4|RIO GALLEGOS AERO
02/19/20|16.2|6.4|RIO GALLEGOS AERO
02/18/20|17.6|9.8|RIO GALLEGOS AERO
02/17/20|19|3|RIO GALLEGOS AERO
02/16/20|16.5|3.6|RIO GALLEGOS AERO
02/15/20|17.6|11.4|RIO GALLEGOS AERO
02/14/20|18.5|8.3|RIO GALLEGOS AERO
02/13/20|21.3|6.8|RIO GALLEGOS AERO
02/12/20|19|6.6|RIO GALLEGOS AERO
02/11/20|20.5|12|RIO GALLEGOS AERO
02/10/20|21.5|6.5|RIO GALLEGOS AERO
02/09/20|22.2|12.2|RIO GALLEGOS AERO
02/08/20|24|6.8|RIO GALLEGOS AERO
02/07/20|22.5|8.4|RIO GALLEGOS AERO
02/06/20|17|3.8|RIO GALLEGOS AERO
02/05/20|15.6|6|RIO GALLEGOS AERO
02/04/20|17.2|8.3|RIO GALLEGOS AERO
02/03/20|22|13|RIO GALLEGOS AERO
02/02/20|19.7|4.3|RIO GALLEGOS AERO
02/01/20|18.9|8.8|RIO GALLEGOS AERO
01/31/20|16.9|9|RIO GALLEGOS AERO
01/30/20||10.2|RIO GALLEGOS AERO
01/29/20|16.3|5|RIO GALLEGOS AERO
01/28/20|16|6|RIO GALLEGOS AERO
01/27/20|20|8.5|RIO GALLEGOS AERO
01/26/20|18.5|7.5|RIO GALLEGOS AERO
01/25/20|22|6|RIO GALLEGOS AERO
01/24/20|17.5|3.8|RIO GALLEGOS AERO
01/23/20|19.5|7.8|RIO GALLEGOS AERO
01/22/20|17.5|7.5|RIO GALLEGOS AERO
01/21/20|21.2|10|RIO GALLEGOS AERO
01/20/20|19.6|8.3|RIO GALLEGOS AERO
01/19/20|19.2|10.8|RIO GALLEGOS AERO
01/18/20|21.2|9.9|RIO GALLEGOS AERO
01/17/20|20|11|RIO GALLEGOS AERO
01/16/20|17|5.2|RIO GALLEGOS AERO
01/15/20|14.6|4.4|RIO GALLEGOS AERO
01/14/20|16.1|7.4|RIO GALLEGOS AERO
01/13/20|24.5|12|RIO GALLEGOS AERO
01/12/20|22.5|12|RIO GALLEGOS AERO
01/11/20|18.3|8|RIO GALLEGOS AERO
01/10/20|12.2|4.5|RIO GALLEGOS AERO
01/09/20|13.8|4|RIO GALLEGOS AERO
01/08/20|16.5|4.5|RIO GALLEGOS AERO
01/07/20|20|8.8|RIO GALLEGOS AERO
01/06/20|19.2|5|RIO GALLEGOS AERO
01/05/20|19.8|10.5|RIO GALLEGOS AERO
01/04/20|18.4|6|RIO GALLEGOS AERO
01/03/20|13.7|6.5|RIO GALLEGOS AERO
01/02/20|24.1|10.5|RIO GALLEGOS AERO
01/01/20|24.5|5|RIO GALLEGOS AERO
12/31/19|18.3|7.5|RIO GALLEGOS AERO
12/30/19|22.5|5|RIO GALLEGOS AERO
12/29/19|21.5|7|RIO GALLEGOS AERO
12/28/19|26|5.2|RIO GALLEGOS AERO
12/27/19|23|8.4|RIO GALLEGOS AERO
12/26/19|21.6|9.3|RIO GALLEGOS AERO
12/25/19|22|8.8|RIO GALLEGOS AERO
12/24/19|17|4.9|RIO GALLEGOS AERO
12/23/19|21.5|6|RIO GALLEGOS AERO
12/22/19|27.5|10|RIO GALLEGOS AERO
12/21/19|20.5|12.7|RIO GALLEGOS AERO
12/20/19|20.2|7.4|RIO GALLEGOS AERO
12/19/19|18.4|5|RIO GALLEGOS AERO
12/18/19|18.5|7.2|RIO GALLEGOS AERO
12/17/19|17.2|9|RIO GALLEGOS AERO
12/16/19|17|8.2|RIO GALLEGOS AERO
12/15/19|18.8|9.2|RIO GALLEGOS AERO
12/14/19|19.5|7.2|RIO GALLEGOS AERO
12/13/19|15|8|RIO GALLEGOS AERO
12/12/19|16.5|4.5|RIO GALLEGOS AERO
12/11/19|16.5|6.4|RIO GALLEGOS AERO
12/10/19|19.5|5.7|RIO GALLEGOS AERO
12/09/19|19.5|10.6|RIO GALLEGOS AERO
12/08/19|15.6|6.3|RIO GALLEGOS AERO
12/07/19|17.5|8|RIO GALLEGOS AERO
12/06/19|18.5|7|RIO GALLEGOS AERO
12/05/19|16.9|6.6|RIO GALLEGOS AERO
12/04/19|20.1|8.8|RIO GALLEGOS AERO
12/03/19|20.2|3.8|RIO GALLEGOS AERO
12/02/19|19|10.2|RIO GALLEGOS AERO
12/01/19|19|3.8|RIO GALLEGOS AERO
11/30/19|16.5|2.5|RIO GALLEGOS AERO
11/29/19|13|7.8|RIO GALLEGOS AERO
11/28/19|14.8|-0.4|RIO GALLEGOS AERO
11/27/19|13|2.6|RIO GALLEGOS AERO
11/26/19|15.5|4|RIO GALLEGOS AERO
11/25/19|15.2|6.2|RIO GALLEGOS AERO
11/24/19|18.6|9.8|RIO GALLEGOS AERO
11/23/19|20|9.4|RIO GALLEGOS AERO
11/22/19|21|7.5|RIO GALLEGOS AERO
11/21/19|18.5|3.5|RIO GALLEGOS AERO
11/20/19|15|3.2|RIO GALLEGOS AERO
11/19/19|14.3|7.3|RIO GALLEGOS AERO
11/18/19|16.8|3.7|RIO GALLEGOS AERO
11/17/19|16.2|5.5|RIO GALLEGOS AERO
11/16/19|20|6.2|RIO GALLEGOS AERO
11/15/19|18.8|7.8|RIO GALLEGOS AERO
11/14/19|21.3|9|RIO GALLEGOS AERO
11/13/19|15.2|8.2|RIO GALLEGOS AERO
11/12/19|18.3|3|RIO GALLEGOS AERO
11/11/19|19.6|9.4|RIO GALLEGOS AERO
11/10/19|17.4|3.6|RIO GALLEGOS AERO
11/09/19|13|-3.7|RIO GALLEGOS AERO
11/08/19|11.6|0|RIO GALLEGOS AERO
11/07/19|11.6|1.4|RIO GALLEGOS AERO
11/06/19|12.2|1.8|RIO GALLEGOS AERO
11/05/19|12.5|5.4|RIO GALLEGOS AERO
11/04/19|14.5|5.2|RIO GALLEGOS AERO
11/03/19|16|3.7|RIO GALLEGOS AERO
11/02/19|19.2|7.5|RIO GALLEGOS AERO
11/01/19|14.5|2.7|RIO GALLEGOS AERO
10/31/19|20.7|10|RIO GALLEGOS AERO
10/29/20|14.5|3.6|RIO GRANDE B.A.
10/28/20|13.2|2.2|RIO GRANDE B.A.
10/27/20|12.3|-0.5|RIO GRANDE B.A.
10/26/20|15.8|0|RIO GRANDE B.A.
10/25/20|7.3|4.5|RIO GRANDE B.A.
10/24/20|8.7|3.7|RIO GRANDE B.A.
10/23/20|10.7|0.6|RIO GRANDE B.A.
10/22/20|14.8|4.5|RIO GRANDE B.A.
10/21/20|11.2|2.5|RIO GRANDE B.A.
10/20/20|12.3|-0.5|RIO GRANDE B.A.
10/19/20|11.2|-0.3|RIO GRANDE B.A.
10/18/20|12.6|2.2|RIO GRANDE B.A.
10/17/20|8|-0.9|RIO GRANDE B.A.
10/16/20|12.5|4.8|RIO GRANDE B.A.
10/15/20|15.8|5.7|RIO GRANDE B.A.
10/14/20|13|3.5|RIO GRANDE B.A.
10/13/20|11.4|3.8|RIO GRANDE B.A.
10/12/20|9.7|2.6|RIO GRANDE B.A.
10/11/20|16.1|4.1|RIO GRANDE B.A.
10/10/20|14|0.5|RIO GRANDE B.A.
10/09/20|15.9|2.5|RIO GRANDE B.A.
10/08/20|14.2|1.7|RIO GRANDE B.A.
10/07/20|10.5|-2|RIO GRANDE B.A.
10/06/20|11.3|0.9|RIO GRANDE B.A.
10/05/20|15|2.5|RIO GRANDE B.A.
10/04/20|14.5|4.6|RIO GRANDE B.A.
10/03/20|13|1|RIO GRANDE B.A.
10/02/20|8.3|-6|RIO GRANDE B.A.
10/01/20|2|-3.2|RIO GRANDE B.A.
09/30/20|6.6|-2|RIO GRANDE B.A.
09/29/20|6.4|-5|RIO GRANDE B.A.
09/28/20|7.5|2.7|RIO GRANDE B.A.
09/27/20|7.3|-0.5|RIO GRANDE B.A.
09/26/20|9.9|2.2|RIO GRANDE B.A.
09/25/20|14.5|2.5|RIO GRANDE B.A.
09/24/20|12.3|3.1|RIO GRANDE B.A.
09/23/20|15|3|RIO GRANDE B.A.
09/22/20|11.2|1|RIO GRANDE B.A.
09/21/20|8|1.9|RIO GRANDE B.A.
09/20/20|12.5|-2.5|RIO GRANDE B.A.
09/19/20|8|0.5|RIO GRANDE B.A.
09/18/20|6.5|-0.7|RIO GRANDE B.A.
09/17/20|6.9|0.7|RIO GRANDE B.A.
09/16/20|5.9|-2.8|RIO GRANDE B.A.
09/15/20|7.4|-0.3|RIO GRANDE B.A.
09/14/20|11.6|4|RIO GRANDE B.A.
09/13/20|10.6|-2.5|RIO GRANDE B.A.
09/12/20|8|0.9|RIO GRANDE B.A.
09/11/20|10.7|-0.2|RIO GRANDE B.A.
09/10/20|9|1.3|RIO GRANDE B.A.
09/09/20|10.8|0.6|RIO GRANDE B.A.
09/08/20|9.2|2|RIO GRANDE B.A.
09/07/20|7|-0.5|RIO GRANDE B.A.
09/06/20|9.5|0|RIO GRANDE B.A.
09/05/20|5.6|0.5|RIO GRANDE B.A.
09/04/20|6|0.5|RIO GRANDE B.A.
09/03/20|5.8|-1.9|RIO GRANDE B.A.
09/02/20|6.2|-1.6|RIO GRANDE B.A.
09/01/20|8.1|-3.9|RIO GRANDE B.A.
08/31/20|8.1|-6.8|RIO GRANDE B.A.
08/30/20|1.5|-6.2|RIO GRANDE B.A.
08/29/20|6.3|-5|RIO GRANDE B.A.
08/28/20|4|-3.2|RIO GRANDE B.A.
08/27/20|6.3|-4.7|RIO GRANDE B.A.
08/26/20|5.5|-4.2|RIO GRANDE B.A.
08/25/20|5.5|-2.7|RIO GRANDE B.A.
08/24/20|5.9|-2.8|RIO GRANDE B.A.
08/23/20|4.6|-2|RIO GRANDE B.A.
08/22/20|6.5|2.7|RIO GRANDE B.A.
08/21/20|10|2.7|RIO GRANDE B.A.
08/20/20|9.3|2|RIO GRANDE B.A.
08/19/20|9.5|-5.3|RIO GRANDE B.A.
08/18/20|4.8|-3|RIO GRANDE B.A.
08/17/20|3|-1|RIO GRANDE B.A.
08/16/20|5.3|-0.8|RIO GRANDE B.A.
08/15/20|3.6|-2.7|RIO GRANDE B.A.
08/14/20|2.6|-8.2|RIO GRANDE B.A.
08/13/20|3.6|-6.3|RIO GRANDE B.A.
08/12/20|4.8|-3.7|RIO GRANDE B.A.
08/11/20|5.4|-3.6|RIO GRANDE B.A.
08/10/20|3|-3|RIO GRANDE B.A.
08/09/20|3.1|-1.1|RIO GRANDE B.A.
08/08/20|5.2|-0.4|RIO GRANDE B.A.
08/07/20|6.5|-0.7|RIO GRANDE B.A.
08/06/20|4|-1.5|RIO GRANDE B.A.
08/05/20|5.2|0.5|RIO GRANDE B.A.
08/04/20|5.2|0.2|RIO GRANDE B.A.
08/03/20|8.5|0|RIO GRANDE B.A.
08/02/20|7|0.4|RIO GRANDE B.A.
08/01/20|5.5|1.5|RIO GRANDE B.A.
07/31/20|5.4|-3.9|RIO GRANDE B.A.
07/30/20|4.3|-6|RIO GRANDE B.A.
07/29/20|5.2|-1.5|RIO GRANDE B.A.
07/28/20|5|-4.1|RIO GRANDE B.A.
07/27/20|5|-3.2|RIO GRANDE B.A.
07/26/20|4.6|-6.5|RIO GRANDE B.A.
07/25/20|0.8|-5.8|RIO GRANDE B.A.
07/24/20|3.7|0.5|RIO GRANDE B.A.
07/23/20|2.8|-0.9|RIO GRANDE B.A.
07/22/20|-0.7|-11.3|RIO GRANDE B.A.
07/21/20|0.6|-10.1|RIO GRANDE B.A.
07/20/20|-4.8|-12.5|RIO GRANDE B.A.
07/19/20|-0.5|-7.3|RIO GRANDE B.A.
07/18/20|0.5|-12.4|RIO GRANDE B.A.
07/17/20|-8|-16.5|RIO GRANDE B.A.
07/16/20|-5|-11.3|RIO GRANDE B.A.
07/15/20|0.4|-7.6|RIO GRANDE B.A.
07/14/20|-0.4|-9.8|RIO GRANDE B.A.
07/13/20|1.8|-3.7|RIO GRANDE B.A.
07/12/20|1|-7.8|RIO GRANDE B.A.
07/11/20|-1.5|-6|RIO GRANDE B.A.
07/10/20|1|-5.4|RIO GRANDE B.A.
07/09/20|0.5|-5.5|RIO GRANDE B.A.
07/08/20|5.2|0|RIO GRANDE B.A.
07/07/20|4.2|-6.5|RIO GRANDE B.A.
07/06/20|-2|-8.4|RIO GRANDE B.A.
07/05/20|0.3|-2.3|RIO GRANDE B.A.
07/04/20|2|-1.3|RIO GRANDE B.A.
07/03/20|2.4|-1|RIO GRANDE B.A.
07/02/20|-0.5|-14|RIO GRANDE B.A.
07/01/20|-8.6|-16.5|RIO GRANDE B.A.
06/30/20|-8.8|-15.5|RIO GRANDE B.A.
06/29/20|-8.1|-16|RIO GRANDE B.A.
06/28/20|-5|-12|RIO GRANDE B.A.
06/27/20|-2.5|-15|RIO GRANDE B.A.
06/26/20|-3|-13.5|RIO GRANDE B.A.
06/25/20|-3.2|-9.6|RIO GRANDE B.A.
06/24/20|2.2|-3.2|RIO GRANDE B.A.
06/23/20|4|0|RIO GRANDE B.A.
06/22/20|4.1|-4.8|RIO GRANDE B.A.
06/21/20|4.2|-0.4|RIO GRANDE B.A.
06/20/20|3.2|-2.8|RIO GRANDE B.A.
06/19/20|3.4|0.2|RIO GRANDE B.A.
06/18/20|1.2|-4.5|RIO GRANDE B.A.
06/17/20|2|-3.8|RIO GRANDE B.A.
06/16/20|1|-3.3|RIO GRANDE B.A.
06/15/20|5.4|-0.5|RIO GRANDE B.A.
06/14/20|2.7|-10.5|RIO GRANDE B.A.
06/13/20|1.5|-6|RIO GRANDE B.A.
06/12/20|2.3|-3.3|RIO GRANDE B.A.
06/11/20|2.5|-3.3|RIO GRANDE B.A.
06/10/20|2.5|-1.8|RIO GRANDE B.A.
06/09/20|4.8|-0.3|RIO GRANDE B.A.
06/08/20|6.2|-2|RIO GRANDE B.A.
06/07/20|8|1|RIO GRANDE B.A.
06/06/20|6.3|1.5|RIO GRANDE B.A.
06/05/20|8.6|1|RIO GRANDE B.A.
06/04/20|9|2.9|RIO GRANDE B.A.
06/03/20|7.4|1|RIO GRANDE B.A.
06/02/20|6.2|1|RIO GRANDE B.A.
06/01/20|7|1.5|RIO GRANDE B.A.
05/31/20|6.8|1.8|RIO GRANDE B.A.
05/30/20|6.2|-0.8|RIO GRANDE B.A.
05/29/20|6.1|0.6|RIO GRANDE B.A.
05/28/20|4.7|-1.9|RIO GRANDE B.A.
05/27/20|5.3|0.8|RIO GRANDE B.A.
05/26/20|8.6|4|RIO GRANDE B.A.
05/25/20|7.3|5.6|RIO GRANDE B.A.
05/24/20|7.4|4.5|RIO GRANDE B.A.
05/23/20|7.2|2.5|RIO GRANDE B.A.
05/22/20|7.4|1|RIO GRANDE B.A.
05/21/20|7|-1.4|RIO GRANDE B.A.
05/20/20|4.5|-3|RIO GRANDE B.A.
05/19/20|7.7|1.4|RIO GRANDE B.A.
05/18/20|7.5|-1.8|RIO GRANDE B.A.
05/17/20|7.5|0.2|RIO GRANDE B.A.
05/16/20|7.7|2.8|RIO GRANDE B.A.
05/15/20|4.9|-2|RIO GRANDE B.A.
05/14/20|7|1.8|RIO GRANDE B.A.
05/13/20|8|1.9|RIO GRANDE B.A.
05/12/20|7.5|-0.6|RIO GRANDE B.A.
05/11/20|7.6|2.2|RIO GRANDE B.A.
05/10/20|7.8|2|RIO GRANDE B.A.
05/09/20|8.2|-1.6|RIO GRANDE B.A.
05/08/20|8.9|1.9|RIO GRANDE B.A.
05/07/20|8.5|-0.2|RIO GRANDE B.A.
05/06/20|3.8|-4.9|RIO GRANDE B.A.
05/05/20|10.4|-2.8|RIO GRANDE B.A.
05/04/20|9.8|-4.8|RIO GRANDE B.A.
05/03/20|9|1|RIO GRANDE B.A.
05/02/20|10.3|8.1|RIO GRANDE B.A.
05/01/20|9|2|RIO GRANDE B.A.
04/30/20|11.7|1.3|RIO GRANDE B.A.
04/29/20|8.7|3.5|RIO GRANDE B.A.
04/28/20|9.2|-2|RIO GRANDE B.A.
04/27/20|11.5|-4.5|RIO GRANDE B.A.
04/26/20|11.5|-5.2|RIO GRANDE B.A.
04/25/20|6.6|-7.6|RIO GRANDE B.A.
04/24/20|8|-3.6|RIO GRANDE B.A.
04/23/20|12.2|-1.2|RIO GRANDE B.A.
04/22/20|10.7|0.5|RIO GRANDE B.A.
04/21/20|10.4|1.3|RIO GRANDE B.A.
04/20/20|11.8|3.1|RIO GRANDE B.A.
04/19/20|11.5|1.2|RIO GRANDE B.A.
04/18/20|11.5|1.8|RIO GRANDE B.A.
04/17/20|11.2|3.6|RIO GRANDE B.A.
04/16/20|8.9|6.5|RIO GRANDE B.A.
04/15/20|14.5|4.2|RIO GRANDE B.A.
04/14/20|14.5|6.2|RIO GRANDE B.A.
04/13/20|12.9|7.1|RIO GRANDE B.A.
04/12/20|12.8|-0.5|RIO GRANDE B.A.
04/11/20|11.4|-0.8|RIO GRANDE B.A.
04/10/20|13|3.4|RIO GRANDE B.A.
04/09/20|15.5|4.6|RIO GRANDE B.A.
04/08/20|18.8|9.2|RIO GRANDE B.A.
04/07/20|13.9|5.5|RIO GRANDE B.A.
04/06/20||2.5|RIO GRANDE B.A.
04/05/20|9.8|0|RIO GRANDE B.A.
04/04/20|10.7|-0.9|RIO GRANDE B.A.
04/03/20|12.4|2.3|RIO GRANDE B.A.
04/02/20|15|10.4|RIO GRANDE B.A.
04/01/20|17|3.9|RIO GRANDE B.A.
03/31/20|15.2|6.9|RIO GRANDE B.A.
03/30/20|14|4|RIO GRANDE B.A.
03/29/20|13.2|0.5|RIO GRANDE B.A.
03/28/20|12.3|1.7|RIO GRANDE B.A.
03/27/20|10.7|2.9|RIO GRANDE B.A.
03/26/20|14|7.5|RIO GRANDE B.A.
03/25/20|18.5|-0.1|RIO GRANDE B.A.
03/24/20|12.5|1|RIO GRANDE B.A.
03/23/20|17|10|RIO GRANDE B.A.
03/22/20|15.5|1|RIO GRANDE B.A.
03/21/20|7|1.7|RIO GRANDE B.A.
03/20/20|11.1|5|RIO GRANDE B.A.
03/19/20|13.5|3.5|RIO GRANDE B.A.
03/18/20|13.6|6.9|RIO GRANDE B.A.
03/17/20|14.5|5|RIO GRANDE B.A.
03/16/20|16|8.5|RIO GRANDE B.A.
03/15/20|20.4|10.5|RIO GRANDE B.A.
03/14/20|15.4|3.7|RIO GRANDE B.A.
03/13/20|14.3|9.2|RIO GRANDE B.A.
03/12/20|12.5|8.5|RIO GRANDE B.A.
03/11/20|9.7|7.5|RIO GRANDE B.A.
03/10/20|11.5||RIO GRANDE B.A.
03/09/20|16.5|3.8|RIO GRANDE B.A.
03/08/20|17.5|7.4|RIO GRANDE B.A.
03/07/20|15.3|7.9|RIO GRANDE B.A.
03/06/20|15.5|11.5|RIO GRANDE B.A.
03/05/20|21.5|6.5|RIO GRANDE B.A.
03/04/20|15.1|9.4|RIO GRANDE B.A.
03/03/20|13.2|0|RIO GRANDE B.A.
03/02/20|17.5|6.8|RIO GRANDE B.A.
03/01/20|20|7.4|RIO GRANDE B.A.
02/29/20|21.7|9.1|RIO GRANDE B.A.
02/28/20|16.3|5.6|RIO GRANDE B.A.
02/27/20|15|7.2|RIO GRANDE B.A.
02/26/20|20|11|RIO GRANDE B.A.
02/25/20|17|6|RIO GRANDE B.A.
02/24/20|14.1|4.8|RIO GRANDE B.A.
02/23/20|16.4|8|RIO GRANDE B.A.
02/22/20|22|10.5|RIO GRANDE B.A.
02/21/20|23.3|11.2|RIO GRANDE B.A.
02/20/20|16.1|2.8|RIO GRANDE B.A.
02/19/20|14.6|7.2|RIO GRANDE B.A.
02/18/20|16.8|10|RIO GRANDE B.A.
02/17/20|14|3.3|RIO GRANDE B.A.
02/16/20|15|2.2|RIO GRANDE B.A.
02/15/20|14.2|6.7|RIO GRANDE B.A.
02/14/20|17.4|7.9|RIO GRANDE B.A.
02/13/20|16|3.1|RIO GRANDE B.A.
02/12/20|16|7|RIO GRANDE B.A.
02/11/20|12.5|8.2|RIO GRANDE B.A.
02/10/20|14.8|6.3|RIO GRANDE B.A.
02/09/20|15.6|6.3|RIO GRANDE B.A.
02/08/20|17.8|3.5|RIO GRANDE B.A.
02/07/20|17|6.2|RIO GRANDE B.A.
02/06/20|15.4|1.8|RIO GRANDE B.A.
02/05/20|13|4.9|RIO GRANDE B.A.
02/04/20|17.1|4.2|RIO GRANDE B.A.
02/03/20|17.2|8.7|RIO GRANDE B.A.
02/02/20|16.8|4.7|RIO GRANDE B.A.
02/01/20|18.4|10|RIO GRANDE B.A.
01/31/20|17.1|7.2|RIO GRANDE B.A.
01/30/20|15.4|8.1|RIO GRANDE B.A.
01/29/20|13.8|4.3|RIO GRANDE B.A.
01/28/20|14.2|4.2|RIO GRANDE B.A.
01/27/20|14.5|8|RIO GRANDE B.A.
01/26/20|17.7|6.3|RIO GRANDE B.A.
01/25/20|17.5|4|RIO GRANDE B.A.
01/24/20|15|3.5|RIO GRANDE B.A.
01/23/20|16|8.1|RIO GRANDE B.A.
01/22/20|17.6|4.7|RIO GRANDE B.A.
01/21/20|17.5|6.5|RIO GRANDE B.A.
01/20/20|16.5|7|RIO GRANDE B.A.
01/19/20|16.3|8.1|RIO GRANDE B.A.
01/18/20|17.4|7.5|RIO GRANDE B.A.
01/17/20|17|9.4|RIO GRANDE B.A.
01/16/20|16.1|4.3|RIO GRANDE B.A.
01/15/20|14.3|3|RIO GRANDE B.A.
01/14/20|14.5|8|RIO GRANDE B.A.
01/13/20|16|10|RIO GRANDE B.A.
01/12/20|19|9|RIO GRANDE B.A.
01/11/20|18.7|7.9|RIO GRANDE B.A.
01/10/20|13.1|4.1|RIO GRANDE B.A.
01/09/20|13.6|6.4|RIO GRANDE B.A.
01/08/20|15.3|7|RIO GRANDE B.A.
01/07/20|14.5|9.8|RIO GRANDE B.A.
01/06/20|13.5|5.2|RIO GRANDE B.A.
01/05/20|16.5|6.5|RIO GRANDE B.A.
01/04/20|15.1|5.9|RIO GRANDE B.A.
01/03/20|14.5|3.8|RIO GRANDE B.A.
01/02/20|22.1|11|RIO GRANDE B.A.
01/01/20|17.8|5.7|RIO GRANDE B.A.
12/31/19|18.2|2.8|RIO GRANDE B.A.
12/30/19|18|7.4|RIO GRANDE B.A.
12/29/19|18.3|7.1|RIO GRANDE B.A.
12/28/19|17.6|5.7|RIO GRANDE B.A.
12/27/19|17.2|8|RIO GRANDE B.A.
12/26/19|20.1|3|RIO GRANDE B.A.
12/25/19|16.3|7.8|RIO GRANDE B.A.
12/24/19|15|2.5|RIO GRANDE B.A.
12/23/19|16|7|RIO GRANDE B.A.
12/22/19|20.5|3.5|RIO GRANDE B.A.
12/21/19|17.4|8.4|RIO GRANDE B.A.
12/20/19|16.7|7.4|RIO GRANDE B.A.
12/19/19|16.4|5.8|RIO GRANDE B.A.
12/18/19|15|9|RIO GRANDE B.A.
12/17/19|16.3|5.4|RIO GRANDE B.A.
12/16/19|13.4|2.8|RIO GRANDE B.A.
12/15/19|16|5.8|RIO GRANDE B.A.
12/14/19|12.2|4.2|RIO GRANDE B.A.
12/13/19|8.8|6.4|RIO GRANDE B.A.
12/12/19|15|3.2|RIO GRANDE B.A.
12/11/19|13|1.6|RIO GRANDE B.A.
12/10/19|15.8|3.9|RIO GRANDE B.A.
12/09/19|15.8|8.7|RIO GRANDE B.A.
12/08/19|14.8|3.6|RIO GRANDE B.A.
12/07/19|14.7|6.2|RIO GRANDE B.A.
12/06/19|17.3|5|RIO GRANDE B.A.
12/05/19|15|6.8|RIO GRANDE B.A.
12/04/19|18.2|10|RIO GRANDE B.A.
12/03/19|17.9|7.5|RIO GRANDE B.A.
12/02/19|15.6|7.8|RIO GRANDE B.A.
12/01/19|16.2|1.8|RIO GRANDE B.A.
11/30/19|15.5|1.5|RIO GRANDE B.A.
11/29/19|12.3|0.7|RIO GRANDE B.A.
11/28/19|12.7|1.9|RIO GRANDE B.A.
11/27/19|13|2.9|RIO GRANDE B.A.
11/26/19|15.3|6|RIO GRANDE B.A.
11/25/19|10.5|3.2|RIO GRANDE B.A.
11/24/19|17.4|8|RIO GRANDE B.A.
11/23/19|15|3|RIO GRANDE B.A.
11/22/19|17.8|7|RIO GRANDE B.A.
11/21/19|16|0.6|RIO GRANDE B.A.
11/20/19|13.8|2.5|RIO GRANDE B.A.
11/19/19|10.5|4.9|RIO GRANDE B.A.
11/18/19|16.8|2.9|RIO GRANDE B.A.
11/17/19|14.8|4.6|RIO GRANDE B.A.
11/16/19|12|3.8|RIO GRANDE B.A.
11/15/19|14.3|5.8|RIO GRANDE B.A.
11/14/19|14.3|5.3|RIO GRANDE B.A.
